Country,Year,Household_Size,Real_GDP_Per_Capita,Train_Transport_Pct,Bus_Transport_Pct,Urban_Population_Pct,All_Transport_Pct,Fuel_Price_Index,Car_Stock,Population,Surface_Area_km2
Spain,2008,2.7,25760.0,5.5,14.3,77.976,19.7,136.32444444444445,22145000.0,45668939,506009.0
Spain,2009,2.7,24590.0,5.4,13.3,78.21,18.6,113.67083333333333,21984000.0,46239273,506009.0
Spain,2010,2.6,24510.0,5.4,12.3,78.442,17.7,133.47527777777776,22148000.0,46486619,506009.0
Spain,2011,2.6,24260.0,5.6,13.5,78.673,19.1,155.49666666666667,22277000.0,46667174,506009.0
Spain,2012,2.6,23560.0,5.6,13.7,78.902,19.3,168.4986111111111,22248000.0,46818219,506009.0
Spain,2013,2.5,23310.0,6.1,13.2,79.133,19.3,168.56055555555557,22025000.0,46712650,506009.0
Spain,2014,2.5,23730.0,6.7,10.6,79.366,17.3,163.0236111111111,22029512.0,46495744,506009.0
Spain,2015,2.5,24720.0,6.7,11.9,79.602,18.6,142.27027777777778,22355549.0,46425722,506009.0
Spain,2016,2.5,25420.0,5.8,10.4,79.84,16.3,131.21277777777777,22876830.0,46418884,506009.0
Spain,2017,2.5,26110.0,6.4,7.1,80.08,13.6,141.2611111111111,24676557.0,46497393,506009.0
Spain,2018,2.5,26620.0,6.5,7.3,80.321,13.8,153.23444444444442,25304190.0,46645070,506009.0
Spain,2019,2.5,26930.0,6.5,7.5,80.565,14.0,155.42694444444444,25836586.0,46918951,506009.0
Spain,2020,2.5,23850.0,3.8,5.9,80.81,9.7,138.07111111111112,26034347.0,47318050,506009.0
Spain,2021,2.5,25440.0,4.2,7.4,81.056,11.7,161.65444444444447,26293882.0,47400798,506009.0
Spain,2022,2.5,26820.0,6.1,8.4,81.304,14.5,205.58277777777778,26605478.0,47486843,506009.0
Spain,2023,2.5,27150.0,7.3,8.7,81.552,16.1,197.49249999999998,26778142.0,48085361,506009.0
Spain,2024,2.5,27800.0,7.3,8.7,81.802,16.1,191.0727777777778,26700972.0,48619695,506009.0
Greece,2003,2.7,18480.0,1.6,22.1,73.689,23.6,78.65916666666666,3840000.0,10915770,131957.0
Greece,2004,2.7,19420.0,1.6,20.9,74.073,22.5,84.66694444444444,4073511.0,10940369,131957.0
Greece,2005,2.7,19590.0,1.7,20.0,74.452,21.7,98.87444444444445,4303129.0,10969912,131957.0
Greece,2006,2.7,20790.0,1.6,19.2,74.827,20.8,109.87055555555555,4543016.0,11004716,131957.0
Greece,2007,2.7,21470.0,1.6,18.5,75.199,20.1,111.37861111111111,4798530.0,11036008,131957.0
Greece,2008,2.7,21420.0,1.3,17.9,75.568,19.2,128.17972222222224,5023944.0,11060937,131957.0
Greece,2009,2.7,20490.0,1.2,16.9,75.932,18.1,106.89500000000001,5131960.0,11094745,131957.0
Greece,2010,2.7,19300.0,1.1,17.3,76.292,18.4,146.83194444444445,5216873.0,11119289,131957.0
Greece,2011,2.6,17420.0,0.8,17.6,76.649,18.4,174.71388888888887,5203591.0,11123392,131957.0
Greece,2012,2.6,16050.0,0.7,17.7,77.004,18.4,196.4961111111111,5167557.0,11086406,131957.0
Greece,2013,2.6,15800.0,0.9,17.8,77.355,18.7,205.62805555555553,5124208.0,11003615,131957.0
Greece,2014,2.5,16030.0,0.9,17.7,77.702,18.6,195.83194444444445,5110873.0,10926807,131957.0
Greece,2015,2.6,16100.0,1.0,17.5,78.046,18.6,163.95472222222222,5107620.0,10858018,131957.0
Greece,2016,2.6,16160.0,1.0,17.1,78.387,18.1,151.3422222222222,5160056.0,10783748,131957.0
Greece,2017,2.6,16430.0,0.9,16.6,78.724,17.5,169.73222222222222,5235928.0,10768193,131957.0
Greece,2018,2.6,16810.0,0.9,16.4,79.058,17.3,179.10972222222222,5282695.0,10741165,131957.0
Greece,2019,2.6,17210.0,1.0,16.0,79.388,17.0,179.99916666666667,5406551.0,10724599,131957.0
Greece,2020,2.6,15660.0,0.6,12.7,79.715,13.3,157.0438888888889,5492176.0,10718565,131957.0
Greece,2021,2.6,17110.0,0.6,12.3,80.038,12.9,180.94194444444443,5604192.0,10678632,131957.0
Greece,2022,2.6,18160.0,0.9,14.4,80.357,15.4,236.92833333333334,5726012.0,10461627,131957.0
Greece,2023,2.4,18600.0,0.5,14.6,80.673,15.2,215.03333333333333,5877759.0,10413982,131957.0
Greece,2024,2.4,19020.0,0.5,14.6,80.984,15.2,211.81666666666666,6027946.0,10400720,131957.0
Estonia,2003,2.4,13010.0,1.7,24.7,68.989,26.4,63.629583333333336,434000.0,1375190,45399.0
Estonia,2004,2.4,13980.0,1.8,25.3,68.862,27.1,72.72541666666667,471000.0,1366250,45399.0
Estonia,2005,2.4,15400.0,1.7,20.4,68.735,22.2,86.99541666666666,493700.0,1358850,45399.0
Estonia,2006,2.4,17010.0,2.0,19.9,68.607,22.0,93.6725,554000.0,1350700,45399.0
Estonia,2007,2.3,18400.0,2.2,18.4,68.479,20.6,94.77916666666665,523800.0,1342920,45399.0
Estonia,2008,2.3,17510.0,2.1,16.5,68.351,18.6,115.03416666666668,551800.0,1338440,45399.0
Estonia,2009,2.3,14980.0,2.0,15.0,68.223,16.9,99.19875,545600.0,1335740,45399.0
Estonia,2010,2.3,15380.0,2.0,14.4,68.094,16.4,119.83916666666666,552680.0,1333290,45399.0
Estonia,2011,2.3,16590.0,2.0,14.0,67.965,15.9,135.005,574000.0,1329660,45399.0
Estonia,2012,2.2,17260.0,1.8,14.6,67.974,16.4,147.0675,602100.0,1325217,45399.0
Estonia,2013,2.2,17630.0,1.7,14.4,68.122,16.1,141.56541666666666,628565.0,1320174,45399.0
Estonia,2014,2.2,18280.0,2.0,14.0,68.269,16.0,136.17583333333332,652950.0,1315819,45399.0
Estonia,2015,2.2,18650.0,1.9,15.8,68.416,17.7,117.575,676596.0,1314870,45399.0
Estonia,2016,2.2,19190.0,2.0,18.3,68.563,20.2,113.10083333333334,703151.0,1315944,45399.0
Estonia,2017,2.2,20270.0,2.2,17.6,68.717,19.8,128.19833333333335,725944.0,1315635,45399.0
Estonia,2018,2.2,20970.0,2.5,17.1,68.88,19.6,143.45833333333334,746464.0,1319133,45399.0
Estonia,2019,2.1,21650.0,2.2,17.9,69.051,20.1,144.66083333333333,794926.0,1324820,45399.0
Estonia,2020,2.1,20960.0,1.9,9.9,69.229,11.8,129.24916666666667,808689.0,1328976,45399.0
Estonia,2021,2.1,22670.0,2.0,8.8,69.415,10.7,146.96583333333334,825936.0,1330068,45399.0
Estonia,2022,2.1,22370.0,2.3,12.0,69.609,14.4,200.82041666666666,849294.0,1331796,45399.0
Estonia,2023,2.1,21210.0,2.3,14.0,69.81,16.4,184.4779166666667,865773.0,1365884,45399.0
Estonia,2024,2.1,21060.0,2.3,14.0,70.019,16.4,178.51625,869666.0,1374687,45399.0
Czechia,2003,2.5,14570.0,7.3,17.2,73.74,24.5,82.6875,3706012.0,10192649,78871.012617
Czechia,2004,2.5,15250.0,7.5,16.0,73.671,23.4,89.35416666666667,3816000.0,10195347,78871.012617
Czechia,2005,2.5,16180.0,7.3,17.2,73.602,24.5,95.47916666666667,3959000.0,10198855,78871.012617
Czechia,2006,2.5,17200.0,7.5,17.3,73.533,24.8,98.42083333333333,4109000.0,10223577,78871.012617
Czechia,2007,2.5,18050.0,7.3,17.0,73.463,24.3,98.18333333333334,4280000.0,10254233,78871.012617
Czechia,2008,2.5,18330.0,7.1,16.9,73.394,24.0,102.03750000000001,4423000.0,10343422,78871.012617
Czechia,2009,2.5,17350.0,6.9,16.0,73.324,22.9,90.25,4435000.0,10425783,78871.012617
Czechia,2010,2.5,17770.0,7.6,18.9,73.255,26.5,105.325,4496000.0,10462088,78871.012617
Czechia,2011,2.5,18120.0,7.7,17.0,73.185,24.7,115.57083333333333,4582000.0,10486731,78871.012617
Czechia,2012,2.4,17970.0,8.4,16.8,73.197,25.2,122.43333333333334,4706000.0,10505445,78871.012617
Czechia,2013,2.4,17970.0,8.6,17.0,73.29,25.6,120.8625,4729185.0,10516125,78871.012617
Czechia,2014,2.4,18370.0,8.4,18.8,73.384,27.2,121.06666666666666,4833386.0,10512419,78871.012617
Czechia,2015,2.4,19270.0,8.7,16.3,73.477,25.0,104.96666666666665,5115316.0,10538275,78871.012617
Czechia,2016,2.4,19760.0,9.1,15.6,73.57,24.7,95.96249999999999,5307808.0,10553843,78871.012617
Czechia,2017,2.4,20760.0,9.5,15.8,73.675,25.3,102.12083333333334,5538222.0,10578820,78871.012617
Czechia,2018,2.4,21320.0,9.8,15.5,73.792,25.3,108.425,5747913.0,10610055,78871.012617
Czechia,2019,2.3,22050.0,10.0,14.9,73.921,25.0,107.9375,5924995.0,10649800,78871.012617
Czechia,2020,2.3,20980.0,7.8,10.5,74.061,18.3,95.53333333333335,6049255.0,10693939,78871.012617
Czechia,2021,2.3,21830.0,6.5,8.5,74.214,15.0,109.54166666666667,6088730.0,10494836,78871.012617
Czechia,2022,2.3,21910.0,8.4,10.5,74.377,18.8,143.6625,6305934.0,10516707,78871.012617
Czechia,2023,2.3,21680.0,9.0,10.5,74.552,19.5,126.28750000000001,6512774.0,10827529,78871.012617
Czechia,2024,2.3,21910.0,9.0,10.5,74.738,19.5,125.86666666666667,6638172.0,10900555,78871.012617
Serbia,2003,2.9,4390.0,1.5,13.0,53.437,14.5,54.6,1565000.0,7490918,88444.0
Serbia,2004,2.9,4700.0,1.5,13.0,53.661,14.5,54.6,1565000.0,7470263,88444.0
Serbia,2005,2.9,4990.0,1.5,13.0,53.883,14.5,54.6,1565000.0,7456050,88444.0
Serbia,2006,2.9,5200.0,1.5,13.0,54.105,14.5,58.775,1565000.0,7425487,88444.0
Serbia,2007,2.9,5630.0,1.5,13.0,54.328,14.5,58.925000000000004,1565000.0,7397651,88444.0
Serbia,2008,2.9,5950.0,1.5,13.0,54.55,14.5,69.2,1565000.0,7365507,88444.0
Serbia,2009,2.9,5790.0,1.5,13.0,54.772,14.5,68.875,1565000.0,7334937,88444.0
Serbia,2010,2.9,5900.0,1.5,13.0,54.993,14.5,82.19166666666668,1565000.0,7306677,88444.0
Serbia,2011,2.9,5950.0,1.7,14.9,55.215,16.6,93.51666666666667,1618647.4,7251549,88444.0
Serbia,2012,2.9,5950.0,1.7,14.6,55.356,16.3,107.68333333333334,1672294.8,7216649,88444.0
Serbia,2013,2.9,6010.0,1.9,14.3,55.469,16.2,107.54166666666667,1725942.2,7181505,88444.0
Serbia,2014,2.9,5930.0,1.4,13.0,55.583,14.3,108.03333333333335,1779589.6,7146759,88444.0
Serbia,2015,2.9,6040.0,1.5,13.6,55.696,15.1,100.00833333333333,1833237.0,7114393,88444.0
Serbia,2016,2.9,6250.0,1.3,12.5,55.81,13.8,95.825,1888566.0,7076372,88444.0
Serbia,2017,2.9,6430.0,1.1,12.3,55.942,13.4,104.75833333333333,1968787.0,7040272,88444.0
Serbia,2018,2.9,6770.0,1.0,13.9,56.092,14.9,111.175,1999771.0,7001444,88444.0
Serbia,2019,2.7,7130.0,0.8,12.9,56.26,13.6,111.13333333333333,2083753.0,6963764,88444.0
Serbia,2020,2.6,7110.0,0.5,10.0,56.446,10.5,100.10000000000001,2164818.0,6926705,88444.0
Serbia,2021,2.6,7740.0,0.6,10.6,56.651,11.2,112.94166666666666,2235794.0,6871547,88444.0
Serbia,2022,2.6,8160.0,1.1,12.3,56.873,13.5,136.24166666666667,2337498.0,6797105,88444.0
Serbia,2023,2.6,8510.0,1.3,12.0,57.113,13.3,133.60833333333332,2389105.0,6641197,88444.0
Serbia,2024,2.6,8900.0,1.3,12.0,57.371,13.3,137.63333333333333,2476419.0,6605168,88444.0
Finland,2003,2.1,38300.0,4.7,10.9,82.638,15.6,91.85472222222222,2275000.0,5206295,336884.0
Finland,2004,2.1,39720.0,4.7,10.6,82.772,15.2,96.81944444444444,2347000.0,5219732,336884.0
Finland,2005,2.1,40680.0,4.8,10.3,82.905,15.1,106.73833333333333,2430000.0,5236611,336884.0
Finland,2006,2.1,42150.0,4.8,10.3,83.037,15.1,113.09583333333333,2506000.0,5255580,336884.0
Finland,2007,2.1,44210.0,5.0,10.0,83.168,15.1,113.68583333333333,2570000.0,5276955,336884.0
Finland,2008,2.1,44350.0,5.4,10.1,83.299,15.5,129.25083333333333,2700000.0,5300484,336884.0
Finland,2009,2.1,40570.0,5.1,10.0,83.429,15.1,111.64305555555556,2777000.0,5326314,336884.0
Finland,2010,2.1,41660.0,5.2,9.9,83.77,15.1,126.47166666666665,2877000.0,5351427,336884.0
Finland,2011,2.1,42460.0,5.0,9.8,84.313,14.9,143.9275,2978000.0,5375276,336884.0
Finland,2012,2.1,41620.0,5.3,9.8,84.841,15.1,154.98694444444445,3037000.0,5401267,336884.0
Finland,2013,2.1,41020.0,5.3,9.8,85.125,15.1,152.4672222222222,3105834.0,5426674,336884.0
Finland,2014,2.0,40650.0,5.0,9.8,85.175,14.8,148.07638888888889,3172735.0,5451270,336884.0
Finland,2015,2.0,40700.0,5.3,9.7,85.225,15.0,133.63583333333335,3234860.0,5471753,336884.0
Finland,2016,2.0,41640.0,4.9,10.5,85.275,15.4,125.22888888888889,3322672.0,5487308,336884.0
Finland,2017,2.0,42910.0,5.4,10.4,85.325,15.8,133.88888888888889,3398937.0,5503297,336884.0
Finland,2018,2.0,43360.0,5.7,10.1,85.382,15.8,140.9572222222222,3470507.0,5513130,336884.0
Finland,2019,2.0,43910.0,6.2,9.9,85.446,16.1,141.37333333333333,3549803.0,5517919,336884.0
Finland,2020,2.0,42740.0,3.8,9.2,85.517,13.0,128.30638888888888,3607531.0,5525292,336884.0
Finland,2021,1.9,43800.0,4.0,8.3,85.596,12.3,154.20166666666668,3641532.0,5533793,336884.0
Finland,2022,1.9,44010.0,6.4,9.4,85.681,15.8,206.06333333333333,3673750.0,5548241,336884.0
Finland,2023,1.9,43440.0,7.1,9.9,85.773,17.0,185.23833333333334,3718278.0,5563970,336884.0
Finland,2024,1.9,43280.0,7.1,9.9,85.872,17.0,171.1313888888889,3755842.0,5603851,336884.0
Sweden,2003,2.1,38890.0,7.7,8.0,84.196,15.7,92.49694444444444,4075000.0,8940788,438574.0
Sweden,2004,2.1,40360.0,7.5,7.8,84.258,15.3,98.39472222222223,4113000.0,8975670,438574.0
Sweden,2005,2.1,41330.0,7.7,7.6,84.319,15.4,110.4075,4154000.0,9011392,438574.0
Sweden,2006,2.1,42990.0,8.3,7.6,84.43,15.9,113.71722222222223,4202000.0,9047752,438574.0
Sweden,2007,2.1,44080.0,8.7,7.4,84.588,16.1,115.55916666666667,4258000.0,9113257,438574.0
Sweden,2008,2.1,43330.0,9.4,7.2,84.746,16.7,126.9738888888889,4279000.0,9182927,438574.0
Sweden,2009,2.0,41130.0,9.5,7.1,84.902,16.6,120.36833333333334,4299950.0,9256347,438574.0
Sweden,2010,2.1,43130.0,9.4,7.2,85.056,16.6,129.79777777777778,4334390.0,9340682,438574.0
Sweden,2011,2.1,44150.0,8.7,7.4,85.297,16.2,141.58527777777778,4400550.0,9415570,438574.0
Sweden,2012,2.1,43650.0,9.1,7.3,85.62,16.4,150.23527777777778,4446349.0,9482855,438574.0
Sweden,2013,2.0,43770.0,9.1,7.5,85.936,16.6,145.38250000000002,4494661.0,9555893,438574.0
Sweden,2014,2.0,44330.0,9.2,7.3,86.247,16.5,143.0125,4584711.0,9644864,438574.0
Sweden,2015,2.0,45790.0,9.5,7.3,86.553,16.8,133.5622222222222,4668262.0,9747355,438574.0
Sweden,2016,2.0,46220.0,11.0,8.5,86.852,19.5,131.51611111111112,4767262.0,9851017,438574.0
Sweden,2017,2.1,46420.0,11.2,8.4,87.146,19.6,141.23472222222222,4844823.0,9995153,438574.0
Sweden,2018,2.0,46700.0,11.3,8.3,87.431,19.6,154.3413888888889,4869979.0,10120242,438574.0
Sweden,2019,2.0,47410.0,12.2,8.4,87.708,20.5,158.5952777777778,4887116.0,10230185,438574.0
Sweden,2020,2.0,46180.0,7.6,8.4,87.977,16.0,142.6052777777778,4943293.0,10327589,438574.0
Sweden,2021,2.0,48300.0,7.5,8.3,88.238,15.9,166.34,4985979.0,10379295,438574.0
Sweden,2022,2.0,48390.0,11.0,8.0,88.492,19.0,223.1536111111111,4979761.0,10452326,438574.0
Sweden,2023,2.0,47960.0,10.6,7.6,88.738,18.2,215.07972222222222,4976366.0,10521556,438574.0
Sweden,2024,2.0,48210.0,10.6,7.6,88.976,18.2,181.9325,4976987.0,10551707,438574.0
Switzerland,2003,2.3,64720.0,15.0,5.2,73.427,20.2,89.35,3754000.0,7313853,41291.0
Switzerland,2004,2.3,66020.0,15.3,5.2,73.452,20.4,89.35,3811000.0,7364148,41291.0
Switzerland,2005,2.3,67440.0,16.3,5.3,73.478,21.6,100.07083333333333,3864000.0,7415102,41291.0
Switzerland,2006,2.3,69750.0,16.5,5.6,73.504,22.1,109.39999999999999,3900000.0,7459128,41291.0
Switzerland,2007,2.3,71840.0,17.0,5.5,73.53,22.6,112.00416666666666,3956000.0,7508739,41291.0
Switzerland,2008,2.3,72990.0,17.1,5.2,73.556,22.2,132.275,3990000.0,7593494,41291.0
Switzerland,2009,2.3,70520.0,17.4,5.1,73.581,22.5,97.625,4010000.0,7701856,41291.0
Switzerland,2010,2.3,72250.0,17.6,5.1,73.607,22.7,110.90833333333335,4076000.0,7785806,41291.0
Switzerland,2011,2.3,72900.0,19.6,5.7,73.631,25.2,121.14583333333333,4163000.0,7870134,41291.0
Switzerland,2012,2.3,72960.0,19.2,5.7,73.653,25.0,127.14999999999999,4255000.0,7954662,41291.0
Switzerland,2013,2.3,73420.0,19.3,5.7,73.674,25.0,123.96666666666665,4365563.0,8039060,41291.0
Switzerland,2014,2.2,74230.0,19.6,5.8,73.696,25.4,120.925,4431886.0,8139631,41291.0
Switzerland,2015,2.2,74530.0,19.7,5.9,73.718,25.6,99.92625,4508898.0,8237666,41291.0
Switzerland,2016,2.2,75260.0,19.8,5.9,73.739,25.7,94.01375,4578963.0,8327126,41291.0
Switzerland,2017,2.2,75580.0,19.6,5.9,73.761,25.5,102.29458333333334,4630054.0,8419550,41291.0
Switzerland,2018,2.2,77180.0,19.3,5.9,73.797,25.2,114.72791666666666,4666278.0,8484130,41291.0
Switzerland,2019,2.2,77510.0,20.0,6.1,73.849,26.1,111.50583333333333,4692741.0,8544527,41291.0
Switzerland,2020,2.2,75280.0,15.5,6.3,73.915,21.8,96.03416666666668,4733517.0,8606033,41291.0
Switzerland,2021,2.2,78880.0,15.8,6.4,73.996,22.1,113.40625,4793803.0,8670300,41291.0
Switzerland,2022,2.1,80600.0,19.4,6.3,74.092,25.7,149.95291666666665,4812896.0,8738791,41291.0
Switzerland,2023,2.2,79940.0,21.2,6.3,74.202,27.5,135.30958333333334,4861544.0,8815385,41291.0
Switzerland,2024,2.2,80080.0,21.2,6.3,74.327,27.5,130.56208333333333,4904659.0,8962258,41291.0
Luxembourg,2003,2.5,94720.0,3.7,10.6,85.743,14.3,87.7186111111111,293000.0,448300,2586.0
Luxembourg,2004,2.5,97380.0,3.6,10.8,86.177,14.4,100.95833333333333,299000.0,454960,2586.0
Luxembourg,2005,2.5,98260.0,3.6,10.9,86.598,14.5,117.37555555555554,307000.0,461230,2586.0
Luxembourg,2006,2.5,102580.0,3.9,10.8,87.009,14.7,125.7025,315000.0,469086,2586.0
Luxembourg,2007,2.5,109090.0,4.1,11.1,87.409,15.1,129.11583333333334,322000.0,476187,2586.0
Luxembourg,2008,2.5,106870.0,4.3,11.4,87.8,15.8,146.62694444444443,328000.0,483799,2586.0
Luxembourg,2009,2.5,101540.0,4.2,11.4,88.178,15.6,117.91388888888888,331500.0,493500,2586.0
Luxembourg,2010,2.5,103430.0,4.5,12.1,88.547,16.5,135.9763888888889,337200.0,502066,2586.0
Luxembourg,2011,2.5,102110.0,4.4,12.5,88.906,16.9,158.08472222222224,345600.0,511840,2586.0
Luxembourg,2012,2.4,101440.0,4.6,12.4,89.249,17.0,170.37138888888887,355900.0,524853,2586.0
Luxembourg,2013,2.5,102010.0,4.8,12.4,89.574,17.2,164.59277777777777,363247.0,537039,2586.0
Luxembourg,2014,2.4,102240.0,4.3,12.2,89.884,16.4,158.3752777777778,372827.0,549680,2586.0
Luxembourg,2015,2.4,102530.0,4.7,12.4,90.179,17.1,138.7725,381103.0,562958,2586.0
Luxembourg,2016,2.5,104920.0,4.6,12.3,90.46,16.9,125.56333333333333,390935.0,576249,2586.0
Luxembourg,2017,2.5,104020.0,4.7,12.4,90.727,17.1,135.89944444444444,403282.0,590667,2586.0
Luxembourg,2018,2.3,103640.0,4.7,12.4,90.981,17.1,148.33666666666667,415145.0,602005,2586.0
Luxembourg,2019,2.3,104310.0,4.8,12.6,91.223,17.4,148.01611111111112,426346.0,613894,2586.0
Luxembourg,2020,2.2,102190.0,3.3,10.2,91.453,13.4,129.39083333333332,433183.0,626108,2586.0
Luxembourg,2021,2.2,107570.0,3.5,10.2,91.672,13.7,163.64083333333332,439919.0,634730,2586.0
Luxembourg,2022,2.3,104100.0,4.1,12.8,91.881,16.9,229.12388888888887,444818.0,645397,2586.0
Luxembourg,2023,2.3,102250.0,5.0,12.3,92.078,17.3,203.82972222222222,453659.0,660809,2586.0
Luxembourg,2024,2.3,101000.0,5.0,12.3,92.266,17.3,197.06083333333333,457231.0,672050,2586.0
Latvia,2003,2.6,8410.0,4.8,19.4,67.8,24.3,99.87472222222223,648900.0,2299390,64594.0
Latvia,2004,2.6,9240.0,5.2,21.1,67.9,26.2,113.66722222222222,686100.0,2276520,64594.0
Latvia,2005,2.6,10430.0,5.4,21.1,68.0,26.5,141.52277777777778,742400.0,2249724,64594.0
Latvia,2006,2.6,11870.0,5.4,18.0,67.967,23.4,152.7975,822010.0,2227874,64594.0
Latvia,2007,2.6,13220.0,4.9,15.7,67.9,20.6,159.7688888888889,904870.0,2208840,64594.0
Latvia,2008,2.6,12900.0,5.2,16.1,67.834,21.3,184.47083333333333,932830.0,2191810,64594.0
Latvia,2009,2.5,11020.0,4.7,15.1,67.814,19.8,168.90416666666667,904310.0,2162834,64594.0
Latvia,2010,2.5,10840.0,4.7,17.1,67.841,21.8,193.49583333333334,636660.0,2120504,64594.0
Latvia,2011,2.4,11380.0,4.9,18.9,67.869,23.8,227.30499999999998,612320.0,2074605,64594.0
Latvia,2012,2.4,12360.0,4.8,18.3,67.897,23.1,243.85444444444445,618270.0,2044813,64594.0
Latvia,2013,2.4,12750.0,4.7,18.0,67.925,22.7,235.28166666666664,634600.0,2023825,64594.0
Latvia,2014,2.4,13140.0,4.0,17.0,67.952,21.0,226.81833333333333,657799.0,2001468,64594.0
Latvia,2015,2.4,13750.0,3.5,15.8,67.98,19.3,194.04833333333332,679048.0,1986096,64594.0
Latvia,2016,2.4,14230.0,3.4,15.1,68.021,18.5,179.00916666666666,664177.0,1968957,64594.0
Latvia,2017,2.3,14850.0,3.3,14.0,68.075,17.3,193.94194444444443,689536.0,1950116,64594.0
Latvia,2018,2.3,15610.0,3.4,13.9,68.142,17.3,217.87444444444446,707841.0,1934379,64594.0
Latvia,2019,2.3,15820.0,3.4,13.7,68.222,17.2,218.63361111111112,727164.0,1919968,64594.0
Latvia,2020,2.3,15370.0,2.5,9.9,68.315,12.3,195.33277777777778,739124.0,1907675,64594.0
Latvia,2021,2.3,16580.0,2.4,9.1,68.421,11.5,229.3425,758688.0,1893223,64594.0
Latvia,2022,2.2,16890.0,3.6,11.7,68.54,15.3,317.09444444444443,769723.0,1875757,64594.0
Latvia,2023,2.2,16770.0,3.8,11.9,68.671,15.8,287.90083333333337,781690.0,1883008,64594.0
Latvia,2024,2.2,16910.0,3.8,11.9,68.815,15.8,283.08,788075.0,1871882,64594.0
