Country,Year,Household_Size,Real_GDP_Per_Capita,Train_Transport_Pct,Bus_Transport_Pct,Urban_Population_Pct,All_Transport_Pct,Fuel_Price_Index,Car_Stock,Population,Surface_Area_km2,Railway_1890,Railway_1895,Railway_1900,Railway_1905,Railway_1910,Size_Dummy,EPS_Index
Ireland,2003,2.9,43600.0,3.3,15.3,59.925,18.6,89.33888888888889,1532000.0,3964191,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,1.9722222
Ireland,2004,2.9,45760.0,3.0,15.1,60.202,18.1,98.48888888888888,1582000.0,4028851,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.0277777
Ireland,2005,2.8,47310.0,3.3,14.6,60.477,17.9,111.04722222222222,1662000.0,4111672,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.0833333
Ireland,2006,2.8,48390.0,3.3,14.4,60.738,17.7,119.19999999999999,1779000.0,4208156,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.4444444
Ireland,2007,2.8,49450.0,3.4,14.2,60.94,17.7,119.86111111111111,1883000.0,4340118,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.3611112
Ireland,2008,2.8,46230.0,3.3,14.4,61.141,17.7,134.59444444444443,2000500.0,4457765,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.6388888
Ireland,2009,2.7,43450.0,2.8,15.0,61.342,17.9,114.89999999999999,1971740.0,4521322,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.6666667
Ireland,2010,2.7,43990.0,2.9,14.5,61.542,17.4,138.19722222222222,1937130.0,4549428,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.6666667
Ireland,2011,2.7,44510.0,2.9,14.6,61.742,17.4,160.275,1962460.0,4570881,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.5833333
Ireland,2012,2.7,44150.0,2.8,14.4,61.942,17.2,174.85555555555555,1951130.0,4589287,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.5833333
Ireland,2013,2.7,44890.0,2.7,14.1,62.141,16.8,169.425,1981830.0,4609779,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.8055556
Ireland,2014,2.7,48770.0,3.0,14.7,62.34,17.7,162.61944444444444,2018310.0,4637852,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.8611112
Ireland,2015,2.7,60210.0,3.1,13.7,62.538,16.7,142.06666666666666,2060170.0,4677627,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.8611112
Ireland,2016,2.7,60220.0,3.0,13.6,62.737,16.6,130.21666666666667,2102720.0,4726286,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.5
Ireland,2017,2.7,65370.0,3.1,14.3,62.947,17.4,140.01388888888889,2142390.0,4799157,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.4444444
Ireland,2018,2.6,69390.0,3.3,15.0,63.17,18.3,151.325,2182920.0,4855733,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.5
Ireland,2019,2.8,71720.0,3.3,14.9,63.405,18.2,150.40555555555557,2253210.0,4940311,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,2.5555556
Ireland,2020,2.7,75820.0,1.4,12.5,63.653,13.9,138.52222222222224,2291940.0,5012600,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,3.0
Ireland,2021,2.7,87160.0,1.4,13.0,63.912,14.3,158.27499999999998,2309760.0,5066893,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,3.0
Ireland,2022,2.7,91760.0,2.5,15.9,64.183,18.4,219.32222222222222,2335130.0,5154277,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,3.0
Ireland,2023,2.7,87810.0,3.0,17.6,64.466,20.5,193.51666666666668,2404140.0,5271395,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,3.0
Ireland,2024,2.7,88600.0,3.0,17.6,64.76,20.5,197.25555555555556,2534636.0,5351681,69825.0,4496.0,5109.0,5125.0,5333.0,5476.0,0,3.0
France,2003,2.3,32600.0,8.4,5.0,76.632,13.4,88.61055555555555,29560000.0,61864088,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,2.0833333
France,2004,2.3,33300.0,8.7,5.1,76.883,13.8,96.06305555555555,29900000.0,62292241,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,2.8333333
France,2005,2.3,33680.0,9.1,5.2,77.13,14.2,110.67333333333333,30100000.0,62772870,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,2.8611112
France,2006,2.3,34360.0,9.4,5.3,77.377,14.7,118.10305555555556,30400000.0,63229635,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.0833333
France,2007,2.3,35010.0,9.6,5.5,77.621,15.1,119.95527777777778,30700000.0,63645065,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.25
France,2008,2.3,34960.0,10.1,5.7,77.868,15.8,137.8725,31047000.0,64007193,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.4166667
France,2009,2.2,33800.0,9.4,5.2,78.117,14.6,111.35,31394000.0,64350226,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.6944444
France,2010,2.2,34310.0,9.7,5.2,78.369,14.9,127.8463888888889,31657000.0,64658856,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.6111112
France,2011,2.2,34990.0,10.0,5.3,78.622,15.3,147.60666666666668,35252631.0,64978721,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.9444444
France,2012,2.2,34880.0,9.5,5.4,78.878,14.9,155.96166666666667,35531728.0,65276983,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.9166667
France,2013,2.2,34990.0,10.1,5.5,79.135,15.6,152.15194444444444,36149230.0,65600350,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.9166667
France,2014,2.2,35150.0,9.9,5.6,79.394,15.4,145.55472222222224,36647883.0,66165980,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.2222223
France,2015,2.2,35370.0,9.9,5.6,79.655,15.5,129.83583333333334,37180101.0,66458153,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.0277777
France,2016,2.2,35540.0,9.8,5.6,79.917,15.4,122.90055555555556,37673476.0,66638391,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,3.9166667
France,2017,2.2,36140.0,9.8,5.6,80.18,15.4,135.7147222222222,38117663.0,66809816,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.1666665
France,2018,2.2,36570.0,9.5,5.7,80.444,15.2,156.00972222222222,38229305.0,67026224,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.5555553
France,2019,2.1,37160.0,9.9,5.7,80.709,15.6,156.65277777777777,38423556.0,67290471,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.7222223
France,2020,2.2,34280.0,7.3,4.9,80.975,12.2,137.19972222222222,38470122.0,67473651,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.8888888
France,2021,2.2,36470.0,8.6,4.8,81.242,13.4,156.33277777777778,38818914.0,67728568,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.8888888
France,2022,2.2,37320.0,10.5,5.0,81.509,15.5,202.85194444444446,38973339.0,68091703,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.8888888
France,2023,2.2,37760.0,11.1,5.2,81.777,16.3,198.705,39358421.0,68277210,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.8888888
France,2024,2.1,38110.0,11.1,5.2,82.044,16.3,188.77,39738933.0,68467362,551500.0,33280.0,36240.0,38109.0,39607.0,40484.0,1,4.8888888
Hungary,2003,2.5,10050.0,13.4,24.6,65.489,38.0,73.96083333333333,2777000.0,10142362,93025.0,,,,,,1,2.3611112
Hungary,2004,2.5,10570.0,13.5,22.7,65.896,36.2,77.89541666666666,2828000.0,10116742,93025.0,,,,,,1,2.2222223
Hungary,2005,2.5,11050.0,12.6,23.4,66.365,36.0,85.38625,2889000.0,10097549,93025.0,,,,,,1,2.8333333
Hungary,2006,2.6,11500.0,12.0,22.1,66.895,34.1,91.11125,3214000.0,10076581,93025.0,,,,,,1,2.9722223
Hungary,2007,2.6,11550.0,11.0,21.1,67.421,32.1,89.99374999999999,3262000.0,10066158,93025.0,,,,,,1,2.7777777
Hungary,2008,2.6,11690.0,10.1,24.2,67.943,34.3,99.18416666666667,3055000.0,10045401,93025.0,,,,,,1,3.0555556
Hungary,2009,2.6,10920.0,10.2,20.7,68.46,30.9,91.70625,3013720.0,10030975,93025.0,,,,,,1,3.6388888
Hungary,2010,2.6,11060.0,10.0,21.5,68.911,31.5,110.49083333333334,2984060.0,10014324,93025.0,,,,,,1,3.5277777
Hungary,2011,2.4,11300.0,10.2,21.5,69.358,31.7,127.38041666666668,2967810.0,9985722,93025.0,,,,,,1,3.6666667
Hungary,2012,2.4,11220.0,10.1,22.3,69.678,32.4,143.40958333333333,2986030.0,9931925,93025.0,,,,,,1,3.5555556
Hungary,2013,2.4,11490.0,10.3,21.4,69.953,31.7,140.5575,3040732.0,9895250,93025.0,,,,,,1,2.8888888
Hungary,2014,2.4,12040.0,10.0,21.3,70.227,31.4,137.45458333333332,3107695.0,9850217,93025.0,,,,,,1,2.8888888
Hungary,2015,2.3,12530.0,9.7,20.9,70.5,30.5,120.64833333333333,3196856.0,9815858,93025.0,,,,,,1,2.9722223
Hungary,2016,2.3,12880.0,9.2,21.5,70.779,30.8,111.89791666666667,3313206.0,9779652,93025.0,,,,,,1,2.6944444
Hungary,2017,2.3,13460.0,8.9,21.1,71.062,30.0,119.72291666666666,3471997.0,9739857,93025.0,,,,,,1,3.1111112
Hungary,2018,2.3,14240.0,8.7,19.3,71.351,28.1,129.14958333333334,3641823.0,9713655,93025.0,,,,,,1,2.6944444
Hungary,2019,2.4,14980.0,8.4,18.6,71.644,27.1,129.40791666666667,3812013.0,9700272,93025.0,,,,,,1,2.75
Hungary,2020,2.4,14370.0,6.0,15.3,71.942,21.2,121.44791666666667,3920799.0,9689376,93025.0,,,,,,1,2.8055556
Hungary,2021,2.3,15470.0,6.4,14.3,72.245,20.7,149.14583333333334,4020159.0,9651461,93025.0,,,,,,1,2.8055556
Hungary,2022,2.3,16160.0,8.2,15.6,72.552,23.8,169.11791666666667,4094129.0,9610403,93025.0,,,,,,1,2.8055556
Hungary,2023,2.3,16050.0,10.0,14.5,72.864,24.5,204.32416666666666,4168651.0,9599744,93025.0,,,,,,1,2.8055556
Hungary,2024,2.3,16190.0,10.0,14.5,73.179,24.5,204.44291666666666,4263067.0,9584627,93025.0,,,,,,1,2.8055556
Germany,2003,2.1,34960.0,7.2,6.8,75.577,13.9,98.65,45023000.0,82536680,357581.0,,,,,,1,2.6666667
Germany,2004,2.1,35400.0,7.5,6.7,75.779,14.2,104.04166666666667,45376000.0,82531671,357581.0,,,,,,1,2.7777777
Germany,2005,2.1,35770.0,7.5,6.7,75.98,14.2,116.72500000000001,46090000.0,82500849,357581.0,,,,,,1,2.8888888
Germany,2006,2.1,37230.0,7.8,6.6,76.179,14.4,124.38055555555555,46570000.0,82437995,357581.0,,,,,,1,2.9444444
Germany,2007,2.1,38390.0,7.8,6.5,76.378,14.3,128.13888888888889,41184000.0,82314906,357581.0,,,,,,1,2.7777777
Germany,2008,2.1,38840.0,8.1,6.3,76.575,14.4,142.4138888888889,41321000.0,82217837,357581.0,,,,,,1,3.0277777
Germany,2009,2.0,36810.0,7.9,6.1,76.771,14.0,120.28055555555557,41738000.0,82002356,357581.0,,,,,,1,3.1388888
Germany,2010,2.0,38430.0,8.0,6.0,76.966,14.0,136.3,42302000.0,81802257,357581.0,,,,,,1,3.0833333
Germany,2011,2.0,39880.0,8.4,7.3,77.16,15.7,155.10000000000002,42928000.0,80222065,357581.0,,,,,,1,3.1666667
Germany,2012,2.0,40010.0,8.8,7.1,77.17,15.8,164.99444444444444,43431000.0,80327900,357581.0,,,,,,1,3.0555556
Germany,2013,2.0,40100.0,8.3,7.2,77.18,15.5,158.24444444444444,43851000.0,80523746,357581.0,,,,,,1,3.2222223
Germany,2014,2.0,40850.0,8.3,7.2,77.19,15.5,150.19722222222222,44403000.0,80767463,357581.0,,,,,,1,3.1111112
Germany,2015,2.0,41230.0,8.2,7.4,77.2,15.6,129.09444444444443,45071000.0,81197537,357581.0,,,,,,1,3.0277777
Germany,2016,2.0,41880.0,8.4,7.3,77.224,15.7,115.36666666666666,45803560.0,82175684,357581.0,,,,,,1,3.0833333
Germany,2017,2.0,42960.0,8.7,7.3,77.261,16.0,123.29722222222222,46474594.0,82521653,357581.0,,,,,,1,3.0277777
Germany,2018,2.0,43390.0,8.9,7.2,77.312,16.1,135.71944444444443,47095784.0,82792351,357581.0,,,,,,1,3.25
Germany,2019,2.0,43790.0,9.3,7.4,77.376,16.7,134.85833333333332,47715977.0,83019213,357581.0,,,,,,1,3.3055556
Germany,2020,2.0,42020.0,6.3,4.8,77.453,11.2,118.61111111111111,48248584.0,83166711,357581.0,,,,,,1,3.4722223
Germany,2021,2.0,43730.0,6.3,4.9,77.544,11.2,144.14166666666668,48540878.0,83155031,357581.0,,,,,,1,3.4722223
Germany,2022,2.0,44230.0,9.3,6.0,77.648,15.3,196.925,48763036.0,83237124,357581.0,,,,,,1,3.4722223
Germany,2023,2.0,43450.0,9.9,6.5,77.765,16.5,188.69166666666666,49098685.0,83118501,357581.0,,,,,,1,3.4722223
Germany,2024,2.0,43110.0,9.9,6.5,77.895,16.5,180.91111111111113,49339166.0,83456045,357581.0,,,,,,1,3.4722223
Netherlands,2003,2.3,40740.0,8.7,3.9,80.341,12.6,94.76777777777778,6909000.0,16192572,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,1.7777778
Netherlands,2004,2.3,41420.0,8.4,3.9,81.514,12.3,102.27194444444444,6992000.0,16258032,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,1.8055556
Netherlands,2005,2.3,42160.0,8.9,3.8,82.63,12.7,111.73888888888888,7092000.0,16305526,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,2.75
Netherlands,2006,2.3,43590.0,9.4,3.5,83.636,12.8,117.0261111111111,7230000.0,16334210,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,2.7777777
Netherlands,2007,2.3,45180.0,9.6,2.9,84.539,12.5,120.69944444444445,7392000.0,16357992,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,2.7777777
Netherlands,2008,2.3,45960.0,9.7,3.0,85.402,12.7,128.42916666666667,7542000.0,16405399,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.2222223
Netherlands,2009,2.2,44050.0,9.8,2.9,86.288,12.7,116.17472222222221,7622000.0,16485787,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.5555556
Netherlands,2010,2.2,44400.0,10.1,3.4,87.134,13.5,129.6902777777778,7736000.0,16574989,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.75
Netherlands,2011,2.2,44980.0,10.4,3.5,87.879,13.9,142.76555555555558,7859000.0,16655799,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.1666667
Netherlands,2012,2.2,44370.0,10.6,3.2,88.588,13.8,153.24305555555554,7916000.0,16730348,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.1388888
Netherlands,2013,2.2,44230.0,11.3,2.7,89.187,14.0,151.05388888888888,7932290.0,16779575,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.0555556
Netherlands,2014,2.2,44780.0,11.8,2.7,89.69,14.5,148.29777777777778,7979083.0,16829289,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.1111112
Netherlands,2015,2.2,45530.0,10.8,3.0,90.173,13.8,134.8536111111111,8100864.0,16900726,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.1944444
Netherlands,2016,2.2,46380.0,11.0,3.0,90.635,14.0,127.14333333333333,8222974.0,16979120,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.3333333
Netherlands,2017,2.2,47390.0,11.4,2.9,91.077,14.3,134.69805555555556,8373244.0,17081507,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.1111112
Netherlands,2018,2.2,48180.0,11.2,3.2,91.49,14.4,142.06722222222223,8442982.0,17181084,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.5
Netherlands,2019,2.1,48970.0,11.2,3.2,91.876,14.4,144.75222222222223,8584391.0,17282163,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Netherlands,2020,2.1,46810.0,7.8,2.1,92.236,9.9,136.3113888888889,8686419.0,17407585,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Netherlands,2021,2.1,49490.0,8.4,2.3,92.572,10.6,159.2811111111111,8827709.0,17475415,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Netherlands,2022,2.1,51480.0,11.6,2.9,92.886,14.5,188.0622222222222,8917107.0,17590672,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Netherlands,2023,2.1,50660.0,12.0,2.7,93.179,14.7,173.18944444444443,9067393.0,17811291,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Netherlands,2024,2.1,50880.0,12.0,2.7,93.453,14.7,178.07555555555555,9247810.0,17942942,41543.0,2610.0,2661.0,2771.0,3031.0,3190.0,0,3.4722223
Norway,2003,2.1,55570.0,3.9,6.6,77.084,10.6,90.77222222222223,1978000.0,4552252,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.25
Norway,2004,2.1,57460.0,4.4,7.1,77.399,11.5,96.77777777777777,1978000.0,4577457,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.25
Norway,2005,2.1,58610.0,4.5,7.1,77.675,11.5,105.47777777777777,2029000.0,4606363,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.4722223
Norway,2006,2.1,59560.0,4.6,6.9,77.95,11.4,113.49444444444445,2084000.0,4640219,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.4722223
Norway,2007,2.1,60670.0,4.6,6.7,78.234,11.3,115.60555555555555,2155000.0,4681134,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.8055556
Norway,2008,2.1,60210.0,4.8,6.7,78.526,11.5,127.14999999999999,2197000.0,4737171,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,2.9722223
Norway,2009,2.1,58300.0,4.7,6.7,78.815,11.4,119.27222222222223,2244000.0,4799252,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.6666667
Norway,2010,2.1,58030.0,4.8,6.9,79.102,11.7,129.64722222222224,2308000.0,4858199,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.6666667
Norway,2011,2.1,57920.0,4.5,7.0,79.455,11.6,142.89444444444445,2376000.0,4920305,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.7222223
Norway,2012,2.1,58710.0,4.6,5.6,79.874,10.2,149.58333333333334,2443000.0,4985870,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.6666667
Norway,2013,2.1,58590.0,4.8,5.5,80.286,10.2,149.01944444444445,2500265.0,5051275,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.6666667
Norway,2014,2.1,59130.0,4.9,5.4,80.692,10.2,150.10555555555555,2555443.0,5109056,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.7222223
Norway,2015,2.0,59610.0,4.9,5.7,81.091,10.6,141.60833333333332,2610000.0,5165802,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.7222223
Norway,2016,2.0,59780.0,5.0,5.8,81.485,10.9,136.86944444444444,2662910.0,5213985,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.7222223
Norway,2017,1.9,60780.0,5.5,6.4,81.871,11.9,146.98333333333332,2719396.0,5258317,323772.0,1562.0,1726.0,1981.0,2490.0,2976.0,1,3.7222223
